Company Name,PDF Link
DCM Shriram Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28eb694a-28a5-4002-a587-bdb23e5c9028.pdf
Marksans Pharma Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb68b392-24d6-426d-8a02-5d60bbae1c0a.pdf
Zydus Lifesciences Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a7d8a6d-dc6b-4069-ba84-9bf033eab1b0.pdf
Insecticides (India) Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63ef3b6a-9189-4477-b8a9-cfdcf2aa1b9a.pdf
Arvind Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d822e954-da3a-40f9-8836-96d6369c116e.pdf
Saksoft Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66015b7d-1181-4b73-b8ec-f81f10a8341a.pdf
Godrej Consumer Products Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79bc8a13-3ff7-4890-96c5-f7dda64078c0.pdf
Sequent Scientific Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=669d1521-e23c-4b72-ac7e-d522a2aaf900.pdf
Precision Wires India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a2d3485-2cc6-4c99-b876-dd303d7d5354.pdf
Granules India Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=98ce5d8e-b79e-47ad-a3e0-8b3e50fcedb2.pdf
The Ramco Cements Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff19433b-a403-4c8e-9528-ffbec9d94f5e.pdf
Matrimony.com Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df543d80-80c1-43d4-848a-dc77146253e9.pdf
Mukand Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89270e80-2327-4c8e-86d0-5818d2e1eb9e.pdf
AU Small Finance Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97a675c4-5745-4eaa-b586-10b9d0efad6c.pdf
Wockhardt Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=058cfc7b-5273-47df-80f4-ec9b9ef64077.pdf
Bharti Airtel Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fb6dabcf-112a-41d7-8e6d-83e358153c89.pdf
Tasty Bite Eatables Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe02f4b0-fbdd-4548-8b72-d4580b8fd9e0.pdf
Reliance Infrastructure Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d65c9f5c-08cc-4989-a8a3-62816035f7e1.pdf
Reliance Power Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86b2dd4d-dd47-41a7-89ef-b80e96f76777.pdf
Camlin Fine Sciences Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d2fb16b9-8a71-43af-8279-e23746fa1f58.pdf
Seamec Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=88e58385-84cb-4e55-8cb4-dd0e6c434798.pdf
Biocon Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36ab8f6c-bf2b-4e67-b623-82c19604bb1f.pdf
Kirloskar Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=359c3587-c134-4de8-a6a0-975a0c4ad77a.pdf
KEC International Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34900a0b-b548-4452-90b2-2ade3cca3bdd.pdf
Gloster Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89b0072b-4f53-462e-89c2-9de9cfb6cf94.pdf
Gandhar Oil Refinery (India) Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd5801e9-01f1-4fcc-914d-3afa832e1a03.pdf
Cholamandalam Financial Holdings Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65a24553-30cd-45d4-8e8b-d7ff0c8e3ad8.pdf
Adf Foods Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31b1a03b-388d-4a14-b2ff-4c43bdf8d9ad.pdf
Cello World Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72c463e4-1c61-4e11-8683-9e79d8f2b786.pdf
Man Infraconstruction Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb7cc0db-72af-4242-8734-746ab0828fb8.pdf
Elgi Equipments Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a57e4d20-8b88-4052-bf31-dbb6812ad850.pdf
Rane Holdings Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9fd11c57-5fdd-42d9-980a-e671a933b0a0.pdf
Galaxy Surfactants Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b78e95f-f5db-4450-b0e1-a377d54518ee.pdf
Bombay Dyeing & Manufacturing Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3418b655-30d3-4a05-a6ec-cfe3a7bc975d.pdf
Bata India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7eb023f-9528-4573-982f-7b0381d9c9dc.pdf
Ashok Leyland Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=454cde69-6d7b-4145-bcb3-96a348839fe1.pdf
S H Kelkar and Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2bc42bd7-d95d-47cb-92c1-7851477c212e.pdf
Bajel Projects Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ced8ae9-1d18-4688-ace5-99c15a0f6857.pdf
Abbott India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=25fef0ef-4d3f-4f5b-a629-31e8823e187f.pdf
Godrej Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5125e6ff-daf1-4af8-9646-c70025af0ead.pdf
Endurance Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5df1a875-e936-45c2-b076-96073e6fab46.pdf
Century Enka Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6909dd5c-92dc-49e7-93a5-c50c8bbb3fe1.pdf
Xchanging Solutions Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1dc2171-3c76-42df-9cba-bb9b3a8431a7.pdf
Chemplast Sanmar Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6aee0b03-f961-4c48-ad86-f0fb7b82c2a2.pdf
Sun Pharma Advanced Research Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d95c2947-a9d6-4649-a795-46aa7e232f02.pdf
Praveg Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54b06af5-ded0-4614-9e93-cd86f9a22c0b.pdf
Automotive Axles Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c809ed8-4f61-469c-8d6f-56a784ac88cd.pdf
Rossell India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ead3b5a-724d-4a39-a927-bb37a075ca07.pdf
Ramco Systems Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f7bbee7-172a-4a86-8791-8b134bcbe94e.pdf
Sasken Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c99235b5-db06-4556-9180-6d264073a5b8.pdf
JM Financial Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec5f60d3-2041-4c29-a386-4ba5131f2464.pdf
Amber Enterprises India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b92ba61-b856-4f32-8f61-7ecff507f58f.pdf
Fermenta Biotech Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16053d6a-3021-4f3d-b0cf-feb2e4db7c35.pdf
Godrej Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8b7f77f-0ddd-49f5-92f5-3af3c7379e94.pdf
Avenue Supermarts Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4df65db1-f386-4271-abeb-6003afb1357a.pdf
Lupin Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86d99263-372c-421a-9411-ef2fc8fe8a06.pdf
Avanti Feeds Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d260fdd-db64-4689-8a9f-24621a105208.pdf
Bajaj Consumer Care Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4bed9e89-9c91-4878-b573-e4adab2f3719.pdf
Britannia Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e62d7b16-01a8-4576-ad09-9b351e3e06e1.pdf
TVS Supply Chain Solutions Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7ade744-d186-4509-817a-975e5fcfbfad.pdf
La Opala RG Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4c20906-ce66-4e8e-a879-36f4055ee53f.pdf
Kama Holdings Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e9899a4-949b-437b-a01a-57970b31a85b.pdf
Alkem Laboratories Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e437ed77-67e1-4fc6-a9e4-d369554884e4.pdf
Disa India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7828a99-70cc-48b8-bbc5-9676d1061284.pdf
Linde India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e315b04b-082d-4f81-ab0e-1d49ca464479.pdf
GIC Housing Finance Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=898e5db1-13e9-44e9-9149-6512410d3fe9.pdf
Bombay Burmah Trading Corporation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c27c9762-94e5-49e2-9e9d-574dbc02dd49.pdf
Amara Raja Energy & Mobility Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d2e4f1b0-976e-4453-943d-b0413bf4019d.pdf
Manappuram Finance Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2bb63e51-2943-4b4e-89d8-4f320e745cb6.pdf
Hindustan Construction Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f63ead7b-89d1-4317-9264-97c7a7e709cb.pdf
AVT Natural Products Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=32241d7b-c5cf-4034-967c-9cc56e419a62.pdf
Timex Group India Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f629d47d-7a85-4963-b059-8f367fe89c0a.pdf
Ramco Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09674ffd-7779-4cfb-b1b7-0b116e906ac8.pdf
Blue Dart Express Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb1db7ee-ce1f-4f9c-80c8-27c4f20d2a89.pdf
Aegis Logistics Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99245420-4e7e-44be-8054-c9ea840e374e.pdf
Nava Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f1ab297-b897-4ea8-985a-0cc3b4c5ac50.pdf
Berger Paints India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c6cfc93-31ae-4e42-8a94-75a2fb33bf9b.pdf
PI Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4823734c-d4c1-4fbd-99a6-62e0274c5bfc.pdf
Grasim Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbb17ae3-612c-4287-bc75-afcd04fd066a.pdf
India Cements Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d2c9038-07c2-4858-bbeb-396a0adde971.pdf
VA Tech Wabag Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b34afc9-e92f-48d4-8912-775aa861ce68.pdf
Timken India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=442f2091-6b51-4afc-a586-e08fa2a04903.pdf
Aditya Birla Capital Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a40eb30-81d3-41bb-a149-6be79501fad2.pdf
Rajratan Global Wire Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c81d43a0-d288-4d64-90a7-3b3f897d3f84.pdf
Kovai Medical Center & Hospital Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b8ab579-26a9-4cd9-a6cb-37aa58a7a7b5.pdf
Unimech Aerospace and Manufacturing Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4174926e-f571-4753-8a0d-e05b7f56a3c6.pdf
AstraZeneca Pharma India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7c0d24b5-c506-482a-9170-54db90ca9ca1.pdf
City Union Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9412fdea-2172-4c45-b101-46294bce8ee8.pdf
Metropolis Healthcare Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c2b71cd-836b-4e11-b776-4585395c0469.pdf
Repro India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb421640-3471-49f9-ae96-fcbaa2b55ce1.pdf
GE Power India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f061a22-aa91-475f-a268-8dc9a6d0f95f.pdf
Grauer & Weil India Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79a3c252-14fb-4d16-911d-0b79963a1ba2.pdf
Vishnu Chemicals Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea9d64a4-e5d3-4b98-b58a-2993cb8f4ee0.pdf
Bayer CropScience Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e84b8c6d-61d2-4618-aa3b-406ccb7aec5b.pdf
CCL Products (India) Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3537652-9cc2-4e96-bacf-a9ff8cf34728.pdf
Dish TV India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d452edf-3376-4338-9ac6-e74b1643eb10.pdf
Deepak Nitrite Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=51efcaf7-a305-4714-969c-125477cd4428.pdf
Hitachi Energy India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da9de3f9-ef8c-4ec8-9a85-a5a1c8a8509d.pdf
Kalyani Steels Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e606118-0ed9-4cfa-84e2-e3596aa75367.pdf
Eternal Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ead86ed-ca36-4e60-979f-5d9fd4cd1f73.pdf
Globus Spirits Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d484e9cd-44c9-4e17-9326-c9da7c8e57e2.pdf
LG Balakrishnan & Bros Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72308a21-1aff-459b-b1ac-cdca7f90c900.pdf
RailTel Corporation of India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48e0562f-aaae-42b8-a2b2-fc9a5fef3f70.pdf
NGL Fine Chem Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9da6e56c-6687-4370-8e83-8eee133e038c.pdf
India Pesticides Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=18140be6-0269-4eab-8192-d271e79fda37.pdf
Transworld Shipping Lines Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eddf26b4-47a8-41b1-a7fe-52350ad64aeb.pdf
Fine Organic Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73607dae-4fe3-457f-9713-d6c0f9a595be.pdf
Can Fin Homes Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b34e7682-9e6a-4bcd-88cb-92e9401fb1f6.pdf
Bharti Hexacom Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b2ec0cab-cd48-480f-b2e5-4a65264299e2.pdf
InterGlobe Aviation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5bf7b8df-2b30-4e1e-a520-ea051c134813.pdf
TVS Motor Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=adc3e93f-b32f-4f2b-a08c-91f0b18c6aeb.pdf
Bharat Heavy Electricals Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c60c4660-b005-47f1-9a51-b07cdb1e4b55.pdf
TVS Holdings Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1cce8cf2-0ad3-447a-b593-e8ba2f49bef2.pdf
Yes Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4758344-6860-41f6-b811-b22c1c3da8b0.pdf
Excel Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84bb3ccf-36e1-43e1-a791-878b7a26c339.pdf
PNB Housing Finance Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bcc8936d-80e1-48af-bb68-8e8b0c391277.pdf
UltraTech Cement Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3fa3c06-68a4-408b-9d3e-089ebd48d102.pdf
Hindustan Petroleum Corporation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97e05cc2-45ba-415d-843a-ddbf0a25ce9a.pdf
Wonderla Holidays Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d48ea5df-b293-4a9c-9a7e-980433a6dd10.pdf
The Anup Engineering Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31c1bd7e-a427-495c-91bc-aca970e9ea64.pdf
Oriental Aromatics Ltd-,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=95b6369f-3057-479a-9b25-871be7f4157a.pdf
Eicher Motors Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c745f12-4715-4138-a7b4-d0f815caca9c.pdf
Expleo Solutions Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6180c4e-0562-4c61-9f03-5e5475245695.pdf
Sterlite Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a377dc8-a268-4db9-9bb0-f209488c67f3.pdf
Abans Financial Services Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab368fc0-728f-4b82-a03c-b22c0e35769e.pdf
Indo Count Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=db4af686-9920-4995-b220-90d567bdb6d3.pdf
Hindalco Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e11c6f6-92f5-4dd4-8369-b5c770b30ae9.pdf
Restaurant Brands Asia Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d02c6424-06b2-4a1a-a81e-2ab22f0d099d.pdf
H.G. Infra Engineering Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6b53063-b4c1-44da-bcfb-f82c4ecdef65.pdf
Brigade Enterprises Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a04144c-a8cd-41b4-8055-3e7e2725c7c3.pdf
Flair Writing Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=693baad3-9e19-4db9-b6b5-1640e81b6b25.pdf
Repco Home Finance Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=477f3fe7-b215-43c8-a7b3-a5e784a412fc.pdf
Sterling and Wilson Renewable Energy Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4233273a-a17b-4f17-8e5c-f6bbcd5e278d.pdf
South Indian Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f442f714-b45b-4a4f-94a3-ef1117478d6f.pdf
IKIO Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=30bad74b-8cd0-4696-a39c-ac83dac4d6a3.pdf
Swiggy Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2232e5aa-900c-42c1-a796-20872ebc5a6d.pdf
Raghav Productivity Enhancers Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e809257-7df2-4a65-ab83-1e4af524cdf2.pdf
Ceat Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79660c61-0b65-44ea-a770-ff12c3e867df.pdf
Mangalam Cement Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1a4b103-f59f-43d9-b41c-82979b0f8e10.pdf
ZF Commercial Vehicle Control Systems India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf80ab5b-086f-43e9-8795-558c37946b00.pdf
Aptus Value Housing Finance India Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd60ded9-2dbe-4a6e-a681-0e1a4857ec0b.pdf
Varroc Engineering Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=51f9cde3-2363-4d2d-99ba-1b82b5265c3f.pdf
Lloyds Engineering Works Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8fcc0af1-785e-4c9c-a0b7-6fe53889c8cf.pdf
Bannari Amman Sugars Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9506d6a0-e222-4eec-ae1b-94111dfcd958.pdf
Hindustan Aeronautics Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7adabbd4-07a9-48e6-bd58-ea2ba8256c2b.pdf
Everest Kanto Cylinder Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b87452fb-f53e-47e4-bbeb-c2481f5c5cf6.pdf
Bhagiradha Chemicals & Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b98199da-627e-4212-ba5b-9ce2601b3c7a.pdf
Suven Life Sciences Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=200c7bee-f412-4a91-ac46-f342b53129ad.pdf
Life Insurance Corporation of India,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f87dd96-936c-4657-b8f5-a7828217b606.pdf
Mangalore Chemicals & Fertilizers Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=030bd6ab-1e42-4ffd-b4bf-5a0f9486dc72.pdf
West Coast Paper Mills Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c188348e-29fc-4dee-97a1-d3fef5ee43fa.pdf
Bandhan Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5fbc8946-2e54-4ee0-8404-0fe633c0ad9d.pdf
CMS Info Systems Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a406ccc5-7874-4feb-8fe5-ac5fcdd97e3e.pdf
Paras Defence and Space Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f64ab42-1ea7-4d62-b85b-522629d96758.pdf
Minda Corporation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d07bce09-5c34-4c3a-a25a-de9e3ad152f6.pdf
Gland Pharma Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44acd327-2dbb-42ea-833b-f988fdbf1206.pdf
IOL Chemicals & Pharmaceuticals Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8c1d884-e802-4f50-9782-8b7fa1f5ecc4.pdf
Greenply Industries Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=563201f1-e2a6-4ffc-bda4-8138cb873efa.pdf
DCB Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d48f52f8-fe85-4ab7-9d52-20c89350f232.pdf
Bharat Petroleum Corporation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=96d978e1-69cd-495c-8eef-8111079a7624.pdf
Den Networks Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d80006c-8ebd-444a-9b48-547d727365e7.pdf
SBI Cards and Payment Services Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b7e8c5e-4736-407c-90c9-e602c0236616.pdf
Niva Bupa Health Insurance Company Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6435169-12a1-41dd-ac67-651eeaebb3bb.pdf
Ola Electric Mobility Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52b08772-4a39-4fbd-bba0-3ef9c1a5b9c2.pdf
Utkarsh Small Finance Bank Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5de3b559-f963-4d4e-b3a8-d41fa11b5a02.pdf
Mahanagar Gas Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7f62719-9d4c-4e51-8cf3-d232fab08ac7.pdf
ZEN Technologies Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1c3f795c-0d87-4b60-90a3-78c0b3804b7d.pdf
Hatsun Agro Product Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5147b83d-8320-4e1a-87dd-d4dede294399.pdf
NCC Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8895c03d-b116-444a-940d-ef7b506c56e7.pdf
Veedol Corporation Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a644aef2-2459-4c28-9e05-6c9ca81756d4.pdf
Trident Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2fad3880-bf9a-47aa-b618-d1b20c4e6e5e.pdf
Electrosteel Castings Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4672dfb3-3465-400c-8d37-2f04503fb23c.pdf
Jubilant FoodWorks Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5427027e-04cf-4edd-9f81-44a2f1f2a5d8.pdf
Hindustan Zinc Ltd,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38b4bdd9-4799-4c2b-a32c-91486882e7ec.pdf
